image_id,original,modified
"50    475779
Name: id, dtype: int64",An elephant in a grassy field with trees,An elephant in a grassy field with trees
"50    475779
Name: id, dtype: int64",A large tusked elephant walking in a wooded area.,A large tusked elephant walking in a wooded area.
"50    475779
Name: id, dtype: int64",An elephant is walking through the green shrubs.,An elephant is walking through the green shrubs.
"50    475779
Name: id, dtype: int64",An adorable elephant walking through a grass covered forest.,An adorable elephant walking through a grass covered forest.
"51    301867
Name: id, dtype: int64",THERE ARE WOMEN THAT ARE LAUGHING UNDER THE UMBRELLA,THERE ARE WOMEN THAT ARE LAUGHING UNDER THE UMBRELLA
"51    301867
Name: id, dtype: int64",Three teenage girls hover under an umbrella while they talk and laugh.,three teenage girls hover under an umbrella while they talk and laugh.
"51    301867
Name: id, dtype: int64",three people standing near one another with an umbrella,four people standing near one another with an umbrella
"51    301867
Name: id, dtype: int64",Three girls walking down the sidewalk under a sun umbrella.,one girls walking down the sidewalk under a sun umbrella.
"51    301867
Name: id, dtype: int64",Three young women smile brightly together under a large umbrella.,one young women smile brightly together under a large umbrella.
"52    312421
Name: id, dtype: int64",Several middle eastern looking stickers decorate a black briefcase.,Several middle eastern looking stickers decorate a black briefcase.
"52    312421
Name: id, dtype: int64",Suitcase with stickers outside on table in city.,Suitcase with stickers outside on table in city.
"52    312421
Name: id, dtype: int64",a luggage bag on top of a table ,a luggage bag on top of a table 
"52    312421
Name: id, dtype: int64",A briefcase with decorated with stickers placed on a table.,A briefcase with decorated with stickers placed on a table.
"52    312421
Name: id, dtype: int64",A lunch box of some sorts is placed on the table. ,A lunch box of some sorts is placed on the table. 
"53    185250
Name: id, dtype: int64",A woman standing next to a  brown and white dog.,A woman standing next to a  brown and white dog.
"53    185250
Name: id, dtype: int64",a man watches as a dig looks at a toy in the air ,a man watches as a dig looks at a toy in the air 
"53    185250
Name: id, dtype: int64",A man standing in a grass field with a dog in front of him and frisbee type toys thrown in the air.,A man standing in a grass field with a dog in front of him and frisbee type toys thrown in the air.
"53    185250
Name: id, dtype: int64",A man watches as a dog prepares to jump for a frisbee.,A man watches as a dog prepares to jump for a frisbee.
"53    185250
Name: id, dtype: int64","Frisbee in the air, a dog squatting looking up at it, and a man standing behind the dog watching it, on the grass with a tree.","Frisbee in the air, a dog squatting looking up at it, and a man standing behind the dog watching it, on the grass with a tree."
"54    356427
Name: id, dtype: int64",A man standing next to train tracks with bags of luggage.,A man standing next to train tracks with bags of luggage.
"54    356427
Name: id, dtype: int64",A man standing next to luggage on a railway platform.,A man standing next to luggage on a railway platform.
"54    356427
Name: id, dtype: int64",A man standing at a train station near a pile of luggage,A man standing at a train station near a pile of luggage
"54    356427
Name: id, dtype: int64",A man stands at a train station with lots of luggage,A man stands at a train station with lots of luggage
"54    356427
Name: id, dtype: int64",A young man standing with luggage next to the tracks,A young man standing with luggage next to the tracks
"55    572517
Name: id, dtype: int64",a polar bear following a big winged bird,a polar bear following a big winged bird
"55    572517
Name: id, dtype: int64",a large bear landing a large polar bear is in the background preparing to drink from the water ,a large bear landing a large polar bear is in the background preparing to drink from the water 
"55    572517
Name: id, dtype: int64",A polar bear and a bird near a small pond.,A polar bear and a bird near a small pond.
"55    572517
Name: id, dtype: int64",A bird sitting in front of the water with a bear on the other side.,A bird sitting in front of the water with a bear on the other side.
"55    572517
Name: id, dtype: int64","A Polar Bear walks toward water, while a large bird lands on the opposite bank.","A Polar Bear walks toward water, while a large bird lands on the opposite bank."
"56    270244
Name: id, dtype: int64",A zebra all by itself in the green forest.,A zebra all by itself in the green forest.
"56    270244
Name: id, dtype: int64",A zebra standing in a field of grass outside.,A zebra standing in a field of grass outside.
"56    270244
Name: id, dtype: int64",A zebra standing in a grassy field by a woods.,A zebra standing in a grassy field by a woods.
"56    270244
Name: id, dtype: int64",A zebra stands in high grass in wooded area.,A zebra stands in high grass in wooded area.
"56    270244
Name: id, dtype: int64",A half zebra hybrid is standing in tall grass.,A half zebra hybrid is standing in tall grass.
"57    516316
Name: id, dtype: int64",An antilope is eating grass in between two zebra.,An antilope is eating grass in between two zebra.
"57    516316
Name: id, dtype: int64",Several zebras eat the green grass in the pasture.,Several zebras eat the green grass in the pasture.
"57    516316
Name: id, dtype: int64",Two zebras and another animal grazing in the grass.,Two zebras and another animal grazing in the grass.
"57    516316
Name: id, dtype: int64",Three zebra in the middle of a field with a body of water in the distance.,two zebra in the middle of a field with a body of water in the distance.
"57    516316
Name: id, dtype: int64",Three Zebra's eating grass as they walk. ,four Zebra's eating grass as they walk. 
"58    125211
Name: id, dtype: int64",A zebra standing on top of a grass covered field.,A zebra standing on top of a grass covered field.
"58    125211
Name: id, dtype: int64",there is a very beautiful zebra that is standing in the shade,there's a very beautiful zebra that is standing in the shade
"58    125211
Name: id, dtype: int64",A zebra showing the left side of itself on a field.,A zebra showing the left side of itself on a field.
"58    125211
Name: id, dtype: int64",A zebra is standing in an open field.,A zebra is standing in an open field.
"58    125211
Name: id, dtype: int64",a large zebra standing next to a tree,a large zebra standing next to a tree
"59    562121
Name: id, dtype: int64",Two zebras fighting in a cloud of dust,Two zebras fighting in a cloud of dust
"59    562121
Name: id, dtype: int64",Two zebras fighting in a open area with green bushes.,Two zebras fighting in a open area with green bushes.
"59    562121
Name: id, dtype: int64",Two zebras are battling each other on hind legs.,Two zebras are battling each other on hind legs.
"59    562121
Name: id, dtype: int64",Two zebra having a fight on top of a dry grass field.,Two zebra having a fight on top of a dry grass field.
"59    562121
Name: id, dtype: int64",Two zebras in a jungle area fighting in a dirt area.,Two zebras in a jungle area fighting in a dirt area.
"60    360661
Name: id, dtype: int64",A couple of jockey's riding the horses through the beach.,A couple of jockey's riding the horses through the beach.
"60    360661
Name: id, dtype: int64",Jockeys races horses on the beach on a clear day.,Jockeys races horses on the beach on a clear day.
"60    360661
Name: id, dtype: int64",Jockeys on horses race on an ocean beach.,Jockeys on horses race on an ocean beach.
"60    360661
Name: id, dtype: int64",People riding on horses as the run on a beach. ,People riding on horses as the run on a beach. 
"60    360661
Name: id, dtype: int64",three people riding horses on a beach ,five people riding horses on a beach 
"61    16228
Name: id, dtype: int64",There is a white horse pulling a trolley behind it.,There is a white horse pulling a trolley behind it.
