image_id,original,modified
"51    301867
Name: id, dtype: int64",Three girls walking down the sidewalk under a sun umbrella.,Three girls down the sidewalk under a sun umbrella.
"51    301867
Name: id, dtype: int64",Three young women smile brightly together under a large umbrella.,Three young women smile brightly together under a large.
"52    312421
Name: id, dtype: int64",Several middle eastern looking stickers decorate a black briefcase.,Several middle eastern looking stickers a black briefcase.
"52    312421
Name: id, dtype: int64",Suitcase with stickers outside on table in city.,Suitcase with stickers on table in city.
"52    312421
Name: id, dtype: int64",a luggage bag on top of a table ,a luggage on top of a table 
"52    312421
Name: id, dtype: int64",A briefcase with decorated with stickers placed on a table.,A briefcase with decorated with stickers on a table.
"52    312421
Name: id, dtype: int64",A lunch box of some sorts is placed on the table. ,A lunch box of some sorts is placed on the. 
"53    185250
Name: id, dtype: int64",A woman standing next to a  brown and white dog.,A standing next to a  brown and white dog.
"53    185250
Name: id, dtype: int64",a man watches as a dig looks at a toy in the air ,a man watches as a looks at a toy in the air 
"53    185250
Name: id, dtype: int64",A man standing in a grass field with a dog in front of him and frisbee type toys thrown in the air.,A man standing in a grass field with a dog in front of him and frisbee thrown in the air.
"53    185250
Name: id, dtype: int64",A man watches as a dog prepares to jump for a frisbee.,A man watches as a dog to jump for a frisbee.
"53    185250
Name: id, dtype: int64","Frisbee in the air, a dog squatting looking up at it, and a man standing behind the dog watching it, on the grass with a tree.","Frisbee in the air, a dog squatting looking up at it, and a man standing behind the dog it, on grass with a tree."
"54    356427
Name: id, dtype: int64",A man standing next to train tracks with bags of luggage.,man standing next to train tracks with bags of luggage.
"54    356427
Name: id, dtype: int64",A man standing next to luggage on a railway platform.,A man standing next to luggage a railway platform.
"54    356427
Name: id, dtype: int64",A man standing at a train station near a pile of luggage,A man standing at train station near a pile of luggage
"54    356427
Name: id, dtype: int64",A man stands at a train station with lots of luggage,A man stands at a train station lots of luggage
"54    356427
Name: id, dtype: int64",A young man standing with luggage next to the tracks,A young man standing with luggage to the tracks
"55    572517
Name: id, dtype: int64",a polar bear following a big winged bird,a polar bear following big winged bird
"55    572517
Name: id, dtype: int64",a large bear landing a large polar bear is in the background preparing to drink from the water ,a large bear landing a large polar is in the background preparing to drink from the water 
"55    572517
Name: id, dtype: int64",A polar bear and a bird near a small pond.,A polar bear and a bird a small pond.
"55    572517
Name: id, dtype: int64",A bird sitting in front of the water with a bear on the other side.,A bird sitting in front of the water with a on the other side.
"55    572517
Name: id, dtype: int64","A Polar Bear walks toward water, while a large bird lands on the opposite bank.","A Polar Bear walks toward water, while a large bird lands on the opposite."
"56    270244
Name: id, dtype: int64",A zebra all by itself in the green forest.,A zebra all by itself in green forest.
"56    270244
Name: id, dtype: int64",A zebra standing in a field of grass outside.,A standing in a field of grass outside.
"56    270244
Name: id, dtype: int64",A zebra standing in a grassy field by a woods.,A zebra standing in a grassy field a woods.
"56    270244
Name: id, dtype: int64",A zebra stands in high grass in wooded area.,A zebra stands in high grass in area.
"56    270244
Name: id, dtype: int64",A half zebra hybrid is standing in tall grass.,A half zebra hybrid is standing in tall.
"57    516316
Name: id, dtype: int64",An antilope is eating grass in between two zebra.,An antilope is eating grass in between two.
"57    516316
Name: id, dtype: int64",Several zebras eat the green grass in the pasture.,zebras eat the green grass in the pasture.
"57    516316
Name: id, dtype: int64",Two zebras and another animal grazing in the grass.,zebras and another animal grazing in the grass.
"57    516316
Name: id, dtype: int64",Three zebra in the middle of a field with a body of water in the distance.,Three zebra in the middle a field with a body of water in the distance.
"57    516316
Name: id, dtype: int64",Three Zebra's eating grass as they walk. ,Three Zebra's eating grass they walk. 
"58    125211
Name: id, dtype: int64",A zebra standing on top of a grass covered field.,A zebra standing on top of a covered field.
"58    125211
Name: id, dtype: int64",there is a very beautiful zebra that is standing in the shade,there is a very beautiful that is standing in the shade
"58    125211
Name: id, dtype: int64",A zebra showing the left side of itself on a field.,A zebra showing left side of itself on a field.
"58    125211
Name: id, dtype: int64",A zebra is standing in an open field.,A zebra is standing in an field.
"58    125211
Name: id, dtype: int64",a large zebra standing next to a tree,a zebra standing next to a tree
"59    562121
Name: id, dtype: int64",Two zebras fighting in a cloud of dust,Two zebras fighting in a of dust
"59    562121
Name: id, dtype: int64",Two zebras fighting in a open area with green bushes.,Two zebras fighting in a open with green bushes.
"59    562121
Name: id, dtype: int64",Two zebras are battling each other on hind legs.,Two zebras are battling each other hind legs.
"59    562121
Name: id, dtype: int64",Two zebra having a fight on top of a dry grass field.,Two having a fight on top of a dry grass field.
"59    562121
Name: id, dtype: int64",Two zebras in a jungle area fighting in a dirt area.,Two zebras a jungle area fighting in a dirt area.
"60    360661
Name: id, dtype: int64",A couple of jockey's riding the horses through the beach.,A couple of riding the horses through the beach.
"60    360661
Name: id, dtype: int64",Jockeys races horses on the beach on a clear day.,Jockeys races horses on the beach on a clear.
"60    360661
Name: id, dtype: int64",Jockeys on horses race on an ocean beach.,Jockeys on horses race on an ocean.
"60    360661
Name: id, dtype: int64",People riding on horses as the run on a beach. ,riding on horses as the run on a beach. 
"60    360661
Name: id, dtype: int64",three people riding horses on a beach ,people riding horses on a beach 
"61    16228
Name: id, dtype: int64",There is a white horse pulling a trolley behind it.,There is a horse pulling a trolley behind it.
"61    16228
Name: id, dtype: int64",A horse pulling a wagon with a conductor down the road. ,A horse pulling a wagon with a conductor down road. 
"61    16228
Name: id, dtype: int64",A large white horse pulling a trolley car down the street. ,A large white horse pulling a trolley down the street. 
"61    16228
Name: id, dtype: int64",A trolley that is being pulled by a white horse.,A that is being pulled by a white horse.
"61    16228
Name: id, dtype: int64",A horse pulling a trolley carriage with a man on it,A horse pulling a trolley carriage with man on it
"62    382088
Name: id, dtype: int64",A big and white horse in a dirt cage. ,A big and white horse in a cage. 
"62    382088
Name: id, dtype: int64",A white horse is standing near a riding field.,A white is standing near a riding field.
"62    382088
Name: id, dtype: int64",a white horse that is standing next to a fence,a white horse is standing next to a fence
"62    382088
Name: id, dtype: int64",A white horse standing in a corral looking on.,white horse standing in a corral looking on.
"62    382088
Name: id, dtype: int64",A white horse standing on top of a dirt field.,A white horse on top of a dirt field.
"63    266409
Name: id, dtype: int64",A man in a blue coat skiing through a snowy field. ,A man in a blue coat through a snowy field. 
"63    266409
Name: id, dtype: int64",A person riding skis on top of a snow covered slope.,A riding skis on top of a snow covered slope.
"63    266409
Name: id, dtype: int64",The person is standing in the deep snow. The trees are covered with snow.,The person is standing in the deep snow. trees are covered with snow.
